x_dense,y_spline,y_bptt
1164.895895895895,771.0933350588342,769.801446210987
1166.7297297297287,771.9965348408219,770.9064684389755
1168.5635635635626,772.9319399214875,772.0088563236955
1170.3973973973964,773.8586240992735,773.1085720216056
1172.2312312312301,774.7717026521199,774.2055778572512
1174.0650650650641,775.656437880235,775.299836322979
1175.8988988988979,776.5133694901564,776.3913100786901
1177.7327327327316,777.3858430303569,777.4799619515707
1179.5665665665656,778.2411983947306,778.5657549358211
1181.4004004003993,779.1219424016748,779.6486521924053
1183.234234234233,780.0750987168943,780.7286170487748
1185.068068068067,781.1027021294381,781.8056129986069
1186.9019019019008,782.2156457325358,782.8796037015504
1188.7357357357348,783.4018950494669,783.9505529829448
1190.5695695695686,784.6208929713863,785.0184248335702
1192.4034034034023,785.899910669817,786.0831834093801
1194.2372372372363,787.193068432746,787.1447930312329
1196.07107107107,788.5019455758323,788.2032181846293
1197.9049049049038,789.8301686131972,789.2584235194493
1199.7387387387378,791.1306611018244,790.3103738496925
1201.5725725725715,792.4340118709304,791.3590341532065
1203.4064064064053,793.7069277385128,792.4043695714226
1205.2402402402392,794.9403947081804,793.4463454091044
1207.074074074073,796.1214545030532,794.4849271340665
1208.9079079079067,797.2490070959618,795.5200803769203
1210.7417417417407,798.2934230752686,796.5517709308097
1212.5755755755745,799.2689411504075,797.5799647511419
1214.4094094094085,800.1929259173273,798.6046279553307
1216.2432432432422,801.0314618573831,799.6257268225286
1218.077077077076,801.8247491199677,800.6432277933566
1219.91091091091,802.5475405238417,801.657097469652
1221.7447447447437,803.1960536612418,802.6673026141991
1223.5785785785774,803.8579404097417,803.6738101504579
1225.4124124124114,804.5123859882048,804.6765871623118
1227.2462462462452,805.2123565447909,805.6756008938019
1229.080080080079,805.9656029429376,806.6708187488482
1230.913913913913,806.7777781662694,807.6622082910067
1232.7477477477466,807.7101130186646,808.6497372431907
1234.5815815815806,808.6854188374006,809.6333734874122
1236.4154154154144,809.721392210273,810.6130850645168
1238.2492492492481,810.8165378159149,811.5888401739176
1240.083083083082,811.9174607721859,812.5606071733407
1241.9169169169159,813.0999564554706,813.5283545785401
1243.7507507507496,814.3343815028594,814.4920510630623
1245.5845845845836,815.5923339960221,815.4516654579611
1247.4184184184173,816.9166268428893,816.407166751532
1249.252252252251,818.2466065694723,817.3585240890677
1251.086086086085,819.5596516602909,818.3057067725731
1252.9199199199188,820.8611015527381,819.2486842605167
1254.7537537537526,822.1057489293615,820.1874261675528
1256.5875875875865,823.2901030550195,821.121902264272
1258.4214214214203,824.4352173406147,822.0520824769224
1260.2552552552543,825.4875675812914,822.9779368871602
1262.089089089088,826.4897406055535,823.8994357317704
1263.9229229229218,827.4147440409721,824.8165494024181
1265.7567567567557,828.2373773859686,825.7292484453703
1267.5905905905895,829.0064757478697,826.6375035612423
1269.4244244244233,829.7037015459999,827.5412856047262
1271.2582582582572,830.3394313626329,828.440565584337
1273.092092092091,830.9470079938201,829.3353146621357
1274.9259259259247,831.4959863857092,830.2255041534695
1276.7597597597587,832.0329895050268,831.1111055267177
1278.5935935935925,832.553401707191,831.992090403013
1280.4274274274262,833.0641075063946,832.868430555983
1282.2612612612602,833.6009155141012,833.7400979114939
1284.095095095094,834.1259539683233,834.6070645473719
1285.928928928928,834.7062842286844,835.4693026931538
1287.7627627627617,835.3133816039879,836.3267847298073
1289.5965965965954,835.9350308793406,837.1794831894858
1291.4304304304294,836.6590902518277,838.027370755243
1293.2642642642631,837.419394599702,838.8704202607869
1295.098098098097,838.1909592934569,839.7086046902098
1296.9319319319309,839.0318736553885,840.5418971777201
1298.7657657657646,839.8643057802221,841.3702710073776
1300.5995995995984,840.7099002161723,842.1936996128384
1302.4334334334324,841.5770241156398,843.0121565770849
1304.267267267266,842.4117412784801,843.8256156321618
1306.1011011010999,843.2760730684138,844.6340506589079
1307.9349349349338,844.112713008956,845.4374356867061
1309.7687687687676,844.8907753959583,846.2357448931994
1311.6026026026016,845.6911611306066,847.0289526040458
1313.4364364364353,846.4366389369451,847.8170332926384
1315.270270270269,847.1721499324404,848.5999615798539
1317.104104104103,847.904258108716,849.3777122337792
1318.9379379379368,848.6226865195486,850.1502601694572
1320.7717717717705,849.3323724301664,850.9175804486104
1322.6056056056045,850.0381185689464,851.6796482793848
1324.4394394394383,850.7447025414266,852.4364390160881
1326.273273273272,851.456908189924,853.1879281589177
1328.107107107106,852.1795355239396,853.9340913537023
1329.9409409409398,852.916942187282,854.6749043916341
1331.7747747747737,853.6488144168358,855.4103432090103
1333.6086086086075,854.3961878806532,856.1403838869646
1335.4424424424412,855.208447018887,856.8650026512025
1337.2762762762752,856.0296701001386,857.5841758717377
1339.110110110109,856.8486449214009,858.2978800626358
1340.9439439439427,857.7142774441711,859.006091881733
1342.7777777777767,858.5769031836102,859.7087881303942
1344.6116116116104,859.40565205509,860.4059457532285
1346.4454454454442,860.2402410495514,861.0975418378375
1348.2792792792782,861.0699286723558,861.7835536145478
1350.113113113112,861.8625626745552,862.4639584561423
1351.946946946946,862.6088634577721,863.1387338776078
1353.7807807807797,863.34854060017,863.8078575358609
1355.6146146146134,864.0632380307226,864.4713072294824
1357.4484484484474,864.6908460640952,865.1290608984643
