x_spline,y_spline,x_bptt,y_bptt
-0.02112515694774353,0.026670377213990522,-0.02134694974881183,0.022923364500930035
-0.02104356504616803,0.02661681722250095,-0.02127240735829915,0.022911338108044233
-0.020995303965714928,0.026519764146681772,-0.02119776663895761,0.02289836328937219
-0.02096747654120062,0.026395256355609784,-0.021123029850170935,0.022884442108496078
-0.020947169363456336,0.02625934549204077,-0.021048199266076654,0.022869576672940182
-0.020921755363244577,0.026127733649077358,-0.020973277175438114,0.022853769133916964
-0.02088559803542097,0.02600758918426266,-0.02089826588151661,0.022837021686072892
-0.0208402839770282,0.025897262848554276,-0.02082316770194339,0.022819336567234432
-0.02078773264827126,0.025794699049992823,-0.02074798496859178,0.02280071605815401
-0.020729863509355153,0.02569784219661897,-0.020672720027449222,0.022781162482255833
-0.02066859602048488,0.025604636696473337,-0.02059737523848937,0.02276067820538192
-0.02060584964186543,0.025513026957596587,-0.020521952975544117,0.022739265635538117
-0.020543473966802436,0.025421032343635953,-0.020446455626175693,0.02271692722263995
-0.02048226506346777,0.025327802476146136,-0.02037088559154874,0.022693665458258495
-0.020422203826697734,0.02523336152260286,-0.02029524528630233,0.022669482875366475
-0.020363249940093434,0.025137756406622684,-0.020219537138422113,0.022644382048084048
-0.020305363087255952,0.025041034051822203,-0.020143763589112344,0.02261836559142489
-0.02024850295178638,0.024943241381817985,-0.020067927092667946,0.022591436161042068
-0.020192629217285804,0.024844425320226612,-0.019992030116346524,0.02256359645297386
-0.020137701567355316,0.024744632790664665,-0.019916075140240606,0.022534849203390012
-0.02008367968559601,0.024643910716748714,-0.019840064657149537,0.02250519718833737
-0.020030523255608966,0.024542306022095353,-0.019764001172451612,0.022474643223485916
-0.01997819196099528,0.02443986563032115,-0.019687887203976125,0.022443190163874728
-0.019926645485356033,0.02433663646504268,-0.01961172528187553,0.022410840903657962
-0.019875843512292327,0.024232665449876536,-0.019535517948497363,0.022377598375850776
-0.019825745725405238,0.024127999508439277,-0.019459267758256415,0.022343465552075142
-0.019776311808295872,0.024022685564347498,-0.019382977277506794,0.022308445442306025
-0.019727501444565303,0.023916770541217772,-0.019306649084413905,0.022272541094617022
-0.019679274317814622,0.023810301362666673,-0.019230285768826648,0.02223575559492664
-0.019631590111644923,0.023703324952310787,-0.01915388993214939,0.02219809206674389
-0.019584408509657293,0.023595888233766685,-0.019077464187214083,0.02215955367091452
-0.01953768919545282,0.023488038130650958,-0.019001011158152316,0.02212014360536685
-0.019491391852632604,0.023379821566580167,-0.018924533480267344,0.022079865104857686
-0.01944547616479772,0.023271285465170904,-0.01884803379990626,0.022038721440718154
-0.01939990181554926,0.02316247675003975,-0.01877151477433195,0.021996715920599933
-0.01935462848848832,0.023053442344803266,-0.018694979071595265,0.021953851888220906
-0.019309615867215985,0.02294422917307805,-0.018618429370406975,0.021910132723111306
-0.019264823635333345,0.022834884158480673,-0.01854186836000994,0.021865561840359485
-0.019220211476441488,0.022725454224627704,-0.01846529874005111,0.021820142690357966
-0.01917573907414151,0.02261598629513574,-0.01838872322045368,0.021773878758549404
-0.01913136611203449,0.02250652729362134,-0.018312144521289042,0.02172677356517244
-0.01908705227372152,0.022397124143701104,-0.018235565372648924,0.021678830665007743
-0.019042757242803694,0.022287823768991594,-0.01815898851451747,0.02163005364712372
-0.018998440702882098,0.02217867309310939,-0.01808241669664328,0.021580446134622847
-0.01895406467125704,0.02206971625328088,-0.018005852678411483,0.021530011784387203
-0.018909617824588033,0.021960965555990534,-0.01792929922871579,0.021478754286824643
-0.01886510581859486,0.021852413035064404,-0.01785275912583059,0.021426677365614894
-0.018820534582236835,0.021744050398085926,-0.017776235157283025,0.02137378477745497
-0.01877591004447331,0.021635869352638552,-0.017699730119725046,0.021320080311805614
-0.018731238134263622,0.021527861606305744,-0.01762324681880546,0.021265567790637076
-0.018686524780567107,0.02142001886667093,-0.017546788069042012,0.02121025106817492
-0.018641775912343096,0.021312332841317574,-0.017470356693693498,0.021154134030646254
-0.01859699745855093,0.021204795237829113,-0.01739395552463175,0.021097220596025312
-0.018552195348149943,0.021097397763789,-0.017317587402213758,0.021039514713779708
-0.018507375510099483,0.020990132126780695,-0.01724125517515379,0.020981020364616236
-0.018462543873358876,0.02088299003438763,-0.017164961700395335,0.02092174156022677
-0.018417706366887464,0.02077596319419326,-0.017088709842983253,0.0208616823430343
-0.01837286891964458,0.020669043313781034,-0.01701250247593586,0.020800846785938895
-0.01832803746058956,0.020562222100734405,-0.01693634248011691,0.020739238992063445
-0.018283217918681757,0.020455491262636814,-0.016860232744107768,0.020676863094499776
-0.018238416222880485,0.02034884250707171,-0.016784176164079415,0.020613723256054664
-0.018193638302145095,0.020242267541622547,-0.016708175643664544,0.02054982366899552
-0.018148890085434924,0.020135758073872773,-0.0166322340938296,0.020485168554796592
-0.018104177501709305,0.020029305811405836,-0.016556354432746858,0.020419762163884678
-0.018059506479927576,0.019922902461805177,-0.01648053958566654,0.020353608775385272
-0.018014882949049075,0.019816539732654254,-0.016404792484788787,0.020286712696868332
-0.017970312838033138,0.019710209331536516,-0.016329116069135865,0.020219078264094366
-0.0179258020758391,0.019603902966035407,-0.016253513284424072,0.020150709840760277
-0.017881356591426308,0.019497612343734375,-0.016177987082935875,0.020081611818245314
-0.01783698231375409,0.019391329172216875,-0.01610254042339214,0.02001178861535709
-0.017792685171781782,0.019285045159066348,-0.016027176270823864,0.019941244678077306
-0.017748471094468726,0.019178752011866248,-0.01595189759644456,0.0198699844793081
-0.017704346010774256,0.019072441438200013,-0.015876707377522146,0.019798012518617528
-0.01766031584965771,0.018966105145651113,-0.015801608597251073,0.019725333321985724
-0.01761638654007843,0.018859734841802978,-0.015726604244624385,0.019651951441551064
-0.01757256401099575,0.018753322234239065,-0.0156516973143058,0.019577871455355503
-0.017528854191369,0.018646859030542817,-0.015576890806501768,0.019503097967091168
-0.017485263010157525,0.018540336938297684,-0.015502187726833514,0.01942763560584594
-0.017441796396320663,0.01843374766508712,-0.01542759108620918,0.01935148902584938
-0.017398460278817744,0.018327082918494567,-0.015353103900695789,0.019274662906218935
-0.01735526058660811,0.018220334406103482,-0.015278729191391432,0.019197161950705536
-0.0173122032486511,0.01811349383549731,-0.015204469984297211,0.019118990887439735
-0.017269294193906045,0.018006552914259493,-0.015130329310189435,0.01904015446867775
-0.017226539351332292,0.017899503349973485,-0.015056310204491562,0.0189606574705471
-0.017183944030677537,0.017792337388268093,-0.014982415707146427,0.01888050469279286
-0.017141504442728477,0.017685055181041243,-0.014908648862488126,0.01879970095852337
-0.01709920987795471,0.01757766289339268,-0.01483501271911421,0.0187182511139562
-0.017057049453600804,0.017470166840940868,-0.01476151032975771,0.01863616002816439
-0.017015012286911324,0.01736257333930426,-0.014688144751159229,0.018553432592821932
-0.016973087495130837,0.017254888704101308,-0.014614919043938971,0.01847007372194999
-0.01693126419550391,0.017147119250950475,-0.014541836272468859,0.01838608835166283
-0.01688953150527511,0.017039271295470206,-0.0144688995047446,0.018301481439913742
-0.016847878541689006,0.016931351153278953,-0.014396111812257667,0.018216257966240827
-0.01680629442199016,0.01682336513999518,-0.014323476269867484,0.018130422931513214
-0.016764768263423144,0.016715319571237328,-0.014250995955673435,0.01804398135767675
-0.016723289183232525,0.01660722076262387,-0.014178673950886959,0.017956938287500005
-0.01668184629866287,0.016499075029773252,-0.014106513339703575,0.017869298784320482
-0.01664042872695874,0.016390888688303917,-0.014034517209174972,0.017781067931790108
-0.016599025585364705,0.016282668053834333,-0.013962688649081106,0.01769225083362139
-0.016557625991125337,0.016174419441982953,-0.013891030751802261,0.017602852613333483
-0.016516219061485198,0.016066149168368227,-0.01381954661219107,0.017512878413997967
-0.016474793913688855,0.015957863548608616,-0.013748239327444643,0.017422333397984657
-0.016433339664980878,0.01584956889832256,-0.01367711199697659,0.017331222746708015
-0.016391845432605832,0.015741271533128532,-0.013606167722289134,0.017239551660372616
-0.01635030033380828,0.01563297776864497,-0.013535409606845124,0.017147325357719186
-0.0163086934858328,0.01552469392049034,-0.01346484075594016,0.01705454907577074
-0.01626701400592395,0.015416426304283094,-0.013394464276574616,0.01696122806957847
-0.016225251011326294,0.015308181235641677,-0.01332428327732577,0.016867367611967332
-0.01618339361928441,0.015199965030184557,-0.013254300868219795,0.01677297299328268
-0.016141430947042852,0.015091784003530177,-0.013184520160603879,0.016678049521135396
-0.0160993521118462,0.014983644471297002,-0.013114944267018275,0.016582602520148523
-0.016057146230939016,0.014875552749103476,-0.013045576301068371,0.016486637331702785
-0.016014802421565864,0.014767515152568064,-0.012976419377296815,0.01639015931368259
-0.01597230980097131,0.014659537997309213,-0.012907476611055426,0.01629317384022224
-0.015929657486399927,0.014551627598945375,-0.012838751118377466,0.016195686301451448
-0.015886834595096277,0.014443790273095013,-0.012770246015849595,0.01609770210324175
-0.01584383024430493,0.01433603233537657,-0.012701964420483897,0.015999226666951902
-0.015800633551270447,0.014228360101408514,-0.01263390944959009,0.01590026542917435
-0.015757233633237406,0.014120779886809294,-0.012566084220647429,0.015800823841480807
-0.015713619607450366,0.014013298007197358,-0.012498491851176931,0.015700907370168424
-0.015669780591153894,0.013905920778191166,-0.012431135458613313,0.015600521496005548
-0.015625705701592565,0.013798654515409169,-0.012364018160177181,0.01549967171397773
-0.015581384056010932,0.013691505534469827,-0.012297143072746968,0.015398363533033747
-0.015536804771653576,0.013584480150991595,-0.012230513312731117,0.015296602475831447
-0.015491956965765052,0.013477584680592916,-0.012164131995940106,0.015194394078483768
-0.015446829755589937,0.013370825438892257,-0.01209800223745849,0.01509174389030445
-0.015401412258372788,0.013264208741508063,-0.012032127151516993,0.0149886574735544
-0.015355693591358183,0.013157740904058798,-0.011966509851364649,0.014885140403187138
-0.015309662871790685,0.01305142824216291,-0.011901153449140663,0.014781198266595269
-0.015263309216914853,0.01294527707143885,-0.011836061055746767,0.01467683666335583
-0.015216621743975266,0.012839293707505084,-0.01177123578071904,0.014572061204976842
-0.01516958957021648,0.012733484465980048,-0.011706680732100096,0.0144668775146427
-0.015122201812883072,0.012627855662482219,-0.011642399016311155,0.014361291226960508
-0.015074447589219605,0.012522413612630035,-0.011578393738024082,0.014255307987705825
-0.015026316016470642,0.012417164632041955,-0.011514668000033448,0.014148933453568678
-0.014977796211880758,0.012312115036336434,-0.011451224903128613,0.014042173291899447
-0.01492887729269451,0.012207271141131924,-0.011388067545965826,0.013935033180454862
-0.014879548376156475,0.012102639262046884,-0.011325199024940238,0.013827518807143963
-0.01482979857951121,0.011998225714699762,-0.011262622434057984,0.013719635869773851
-0.014779617020003293,0.011894036814709023,-0.011200340864808297,0.01361139007579596
-0.014728992814877283,0.011790078877693112,-0.011138357406035544,0.013502787142051807
-0.014677915081377748,0.011686358219270483,-0.011076675143811228,0.013393832794518633
-0.014626372936749257,0.01158288115505959,-0.011015297161306198,0.013284532768056148
-0.014574355498236376,0.011479654000678899,-0.010954226538662654,0.01317489280615148
-0.0145218522518278,0.01137668287677899,-0.010893466352866105,0.013064918660666
-0.014468860998611657,0.011273969507527723,-0.010833019677617663,0.012954616091580648
-0.014415387763577307,0.011171511268829898,-0.01077288958320588,0.012843990866742146
-0.014361438922217877,0.011069305351266748,-0.010713079136379002,0.012733048761608811
-0.014307020850026523,0.010967348945419533,-0.010653591400216895,0.01262179555899691
-0.014252139922496378,0.010865639241869481,-0.010594429434003221,0.012510237048825795
-0.014196802515120581,0.010764173431197835,-0.010535596293097433,0.012398379027864656
-0.014141015003392269,0.010662948703985835,-0.010477095028806914,0.01228622729947795
-0.014084783762804575,0.01056196225081471,-0.010418928688258968,0.01217378767337168
-0.014028115168850656,0.010461211262265723,-0.010361100314272922,0.012061065965338891
-0.01397101559702364,0.010360692928920104,-0.010303612945232275,0.011948067997006023
-0.01391349142281667,0.010260404441359092,-0.010246469614956587,0.011834799595579013
-0.013855549021722882,0.01016034299016393,-0.010189673352573706,0.011721266593588364
-0.01379719476923541,0.010060505765915845,-0.010133227182391773,0.011607474828636038
-0.013738435040847406,0.009960889959196102,-0.010077134123771342,0.011493430143141067
-0.013679276212052005,0.009861492760585927,-0.010021397190997334,0.011379138384085226
-0.013619724658342344,0.009762311360666562,-0.009966019393151202,0.011264605402759278
-0.013559786755211568,0.00966334295001925,-0.009911003733983039,0.011149837054508876
-0.0134994688781528,0.009564584719225219,-0.009856353211783499,0.011034839198480386
-0.013438777402659197,0.009466033858865729,-0.009802070819256027,0.010919617697366938
-0.013377718704223895,0.009367687559522015,-0.009748159543388722,0.01080417841715427
-0.01331629915834003,0.009269543011775312,-0.009694622365326706,0.010688527226866841
-0.013254525140500743,0.009171597406206863,-0.009641462260243962,0.010572669998313626
-0.013192403026199163,0.009073847933397898,-0.009588682197215356,0.010456612605833887
-0.013129939190928447,0.008976291783929679,-0.009536285139088975,0.01034036092604369
-0.013067140010181725,0.008878926148383436,-0.009484274042357958,0.010223920837581071
-0.01300401185945214,0.008781748217340409,-0.009432651857032577,0.010107298220852684
-0.01294056111423283,0.008684755181381837,-0.009381421526512508,0.009990498957779238
-0.012876794150016921,0.008587944231088954,-0.009330585987458645,0.009873528931541645
-0.012812717342297575,0.008491312557043017,-0.009280148169665374,0.009756394026327164
-0.01274833706656792,0.00839485734982526,-0.009230110995932496,0.00963910012707491
-0.012683659698321095,0.00829857580001692,-0.00918047738193735,0.009521653119221995
-0.012618691613050246,0.00820246509819924,-0.00913125023610687,0.009404058888449626
-0.012553439186248494,0.00810652243495345,-0.009082432459489795,0.009286323320428818
-0.012487908793409,0.008010745000860808,-0.009034026945628416,0.009168452300566425
-0.012422106810024895,0.00791512998650255,-0.008986036580430998,0.009050451713751077
-0.012356039611589318,0.007819674582459912,-0.00893846424204358,0.008932327444099128
-0.012289713573595411,0.007724375979314137,-0.008891312800722258,0.008814085374700641
-0.0122231350715363,0.0076292313676464526,-0.008844585118705096,0.008695731387365045
-0.012156310480905144,0.007534237938038124,-0.008798284050084176,0.008577271362367701
-0.012089246177195073,0.007439392881070376,-0.008752412440677898,0.008458711178195235
-0.012021948535899227,0.007344693387324454,-0.008706973127902765,0.0083400567112915
-0.011954423932510746,0.007250136647381595,-0.008661968940645644,0.008221313835804
-0.01188667874252276,0.007155719851823033,-0.008617402699135683,0.008102488423329453
-0.011818719341428424,0.007061440191230025,-0.008573277214816585,0.0079835863426597
-0.011750552104720872,0.006967294856183804,-0.008529595290218489,0.00786461345952799
-0.011682183407893239,0.00687328103726561,-0.008486359718830112,0.007745575636354503
-0.011613619626438663,0.006779395925056674,-0.0084435732849708,0.00762647873199254
-0.011544867135850293,0.006685636710138255,-0.008401238763662597,0.007507328601474388
-0.011475932311621263,0.006592000583091584,-0.008359358920502422,0.007388131095757353
-0.01140682152924471,0.006498484734497902,-0.008317936511533904,0.0072688920614695125
-0.011337541164213778,0.006405086354938451,-0.008276974283119694,0.007149617340655884
-0.011268097592021596,0.006311802634994458,-0.008236474971813353,0.007030312770524053
-0.011198497188161318,0.006218630765247186,-0.008196441304231548,0.006910984183190633
-0.01112874750906263,0.006125567135960169,-0.00815687599692605,0.006791637405426565
-0.01105886840605877,0.006032599805172122,-0.008117781756255833,0.006672278258403655
-0.010988887031127707,0.00593971188329341,-0.008079161278259112,0.00655291255744001
-0.01091883063245715,0.005846886415533288,-0.0080410172485254,0.00643354611174623
-0.010848726458234823,0.005754106447101047,-0.008003352342067734,0.006314184724171435
-0.010778601756648434,0.005661355023205943,-0.007966169223194423,0.00619483419094918
-0.010708483775885696,0.005568615189057242,-0.007929470545381526,0.0060755003014430365
-0.010638399764134322,0.005475869989864214,-0.007893258951144552,0.005956188837892867
-0.010568376969582016,0.005383102470836116,-0.007857537071910704,0.00583690557516094
-0.010498442640416506,0.005290295677182234,-0.007822307527890975,0.0057176562804773755
-0.0104286240248255,0.005197432654111829,-0.007787572927952173,0.0055984467131866104
-0.010358948370996709,0.005104496446834165,-0.00775333586948887,0.005479282624492822
-0.010289442927117847,0.005011470100558512,-0.007719598938295748,0.005360169757206164
-0.010220134941376618,0.004918336660494124,-0.007686364708439461,0.005241113845488863
-0.01015105166196075,0.004825079171850295,-0.007653635742130599,0.005122120614600637
-0.01008222033705795,0.004731680679836278,-0.007621414589596115,0.005003195780645293
-0.01001366821485593,0.004638124229661342,-0.0075897037889510535,0.004884345050316116
-0.009945422543542404,0.004544392866534754,-0.007558505866070854,0.004765574120642085
-0.009877510571305077,0.00445046963566577,-0.007527823334463134,0.004646888678733838
-0.009809959546331676,0.004356337582263683,-0.007497658695140165,0.004528294401529371
-0.009742796716809908,0.0042619797515377434,-0.007468014436490603,0.004409796955540316
-0.009676049330927482,0.004167379188697224,-0.007438893034151586,0.004291401996597596
-0.009609744636872117,0.004072518938951392,-0.007410296950881086,0.00417311516959744
-0.009543909882831516,0.003977382047509503,-0.007382228636429643,0.004054942108247556
-0.009478572316993405,0.0038819515595808454,-0.007354690527412597,0.003936888434812486
-0.00941375918754549,0.0037862105203746777,-0.007327685047182099,0.0038189597598604144
-0.009349497742675485,0.0036901419751002667,-0.007301214605699283,0.003701161682008328
-0.009285815230571105,0.0035937289689668794,-0.007275281599406241,0.003583499787668391
-0.009222738899420052,0.003496954547183774,-0.007249888411098061,0.003465979650793696
-0.009160295997410054,0.003399801754960239,-0.007225037409794979,0.0033486068326240726
-0.00909851377272882,0.003302253637505531,-0.007200730950614395,0.0032313868814325564
-0.009037419473564057,0.003204293240028918,-0.007176971374643078,0.003114325332270757
-0.008977040348103486,0.0031059036077396673,-0.007153761008808969,0.0029974277067152527
-0.008917403644534805,0.003007067785847036,-0.00713110216575346,0.0028806995126130063
-0.008858536611045745,0.002907768819560313,-0.007108997143703458,0.0027641462438278246
-0.008800466495824014,0.002807989754088756,-0.007087448226343281,0.0026477733799859394
-0.008743220547057323,0.002707713634641632,-0.007066457682686947,0.0025315863862224244
-0.008686826001515869,0.0026069235156114907,-0.007046027766950118,0.002415590712926307
-0.00863130086205382,0.0025056098783730937,-0.007026160718422179,0.0022997917954874093
-0.008576637249087736,0.0024037840219482153,-0.007006858761338296,0.002184195054041641
-0.008522822782326996,0.0023014608653473333,-0.006988124104751504,0.002068805893217278
-0.008469845081480984,0.002198655327580937,-0.006969958942404923,0.0019536297018808713
-0.008417691766259092,0.0020953823276595165,-0.006952365452603519,0.001838671852883061
-0.008366350456370701,0.001991656784593548,-0.006935345798086315,0.0017239377028045889
-0.008315808771525214,0.001887493617393546,-0.006918902125898643,0.0016094325917021032
-0.008266054331432009,0.0017829077450699864,-0.006903036567263925,0.0014951618428544495
-0.008217074755800477,0.0016779140866333595,-0.006887751237455976,0.001381130762508195
-0.00816885766434,0.001572527561094154,-0.006873048235670753,0.0012673446396240145
-0.00812139067675997,0.0014667630874628478,-0.006858929644898953,0.0011538087456222194
-0.00807466141276978,0.0013606355847499533,-0.006845397531797477,0.001040528334128773
-0.008028657492078815,0.0012541599719659488,-0.006832453946562005,0.000927508640721394
-0.00798336653439646,0.001147351168121323,-0.006820100922798666,0.0008147548826754336
-0.007938776159432101,0.0010402240922265534,-0.006808340477396403,0.0007022722587097302
-0.007894873986895137,0.0009327936632921531,-0.0067971746103988664,0.0005900659487329948
-0.007851647636494947,0.0008250748003285994,-0.006786605304876625,0.0004781411135888437
-0.007809084727940923,0.0007170824223463817,-0.006776634526799094,0.000366502894802662
-0.007767172880942451,0.0006088314483559893,-0.0067672642249065745,0.00025515641432684137
-0.007725899715208914,0.0005003367973678995,-0.0067584963305826334,0.00014410677428729202
-0.007685252850449712,0.0003916133883926254,-0.006750332757725706,3.3359056728928145e-05
-0.007645219906374225,0.00028267614044064456,-0.006742775402621595,-7.708167663782444e-05
-0.0076057871981382134,0.00017354010119343647,-0.006735826143815217,-0.0001872103846919668
-0.007566920832045112,6.422231157598427e-05,-0.006729486841982865,-0.00029702204715504905
-0.007528570997562034,-4.5258617574207024e-05,-0.006723759339804229,-0.0004065116648459214
-0.007490687453372536,-0.00015488403293046602,-0.006718645461834483,-0.0005156742599343577
-0.007453219958160166,-0.0002646352811661578,-0.006714147014376282,-0.0006245048761954388
-0.007416118270608474,-0.00037449370895463544,-0.006710265785351867,-0.0007329985792632939
-0.00737933214940101,-0.0004844406629692519,-0.006707003544175083,-0.0008411504568854129
-0.0073428113532213206,-0.0005944574898833723,-0.006704362041623668,-0.0009489556191765187
-0.0073065056407529624,-0.0007045255363703251,-0.006702343009711002,-0.001056409198873085
-0.007270364770679484,-0.0008146261491034759,-0.00670094816155839,-0.0011635063515864153
-0.007234338501684435,-0.000924740674756177,-0.006700179191267128,-0.0012702422560580207
-0.007198376592451366,-0.0010348504600017818,-0.006700037773790517,-0.001376612114412379
-0.0071624288016638215,-0.0011449368515136556,-0.006700525564805736,-0.0014826111524117455
-0.007126444888005362,-0.0012549811959651266,-0.006701644200586332,-0.0015882346197105268
-0.007090374610159531,-0.00136496484002956,-0.006703395297873969,-0.0016934777901080784
-0.007054167726809883,-0.0014748691303803092,-0.006705780453750629,-0.0017983359618043435
-0.007017773996639965,-0.0015846754136907262,-0.006708801245510619,-0.0019028044576525167
-0.006981143178333324,-0.0016943650366341772,-0.006712459230532694,-0.0020068786254143316
-0.006944225030573518,-0.0018039193458839903,-0.006716755946151953,-0.0021105538380127263
-0.006906969312044095,-0.001913319688113531,-0.006721692909532312,-0.0022138254937872793
-0.006869325781428602,-0.002022547409996152,-0.00672727161753809,-0.0023166890167475923
-0.006831244197410593,-0.002131583858205206,-0.0067334935466063645,-0.0024191398568270705
-0.006792674318673612,-0.0022404103794140587,-0.006740360152618995,-0.0025211734901378763
-0.006753565903901218,-0.002349008320296038,-0.006747872870774718,-0.002622785419224015
-0.006713877978565926,-0.0024573636463499204,-0.006756033115461017,-0.0027239711733160784
-0.006673663442051957,-0.0025655091124434848,-0.006764842280126547,-0.002824726308584805
-0.006633029769119517,-0.0026735046753301075,-0.006774301737152766,-0.0029250464083958386
-0.006592085109323631,-0.002781410628099687,-0.0067844128377265445,-0.003024927083563057
-0.006550937612219343,-0.002889287263842088,-0.0067951769117115465,-0.0031243639726024823
-0.00650969542736168,-0.0029971948756472087,-0.006806595267521011,-0.0032233527419876723
-0.006468466704305671,-0.003105193756604937,-0.006818669191989285,-0.003321889086402144
-0.006427359592606349,-0.003213344199805161,-0.006831399950244184,-0.0034199687289945455
-0.006386482241818743,-0.003321706498337779,-0.006844788785579016,-0.0035175874216322343
-0.006345942801497891,-0.003430340945292655,-0.0068588369193245055,-0.0036147409451553706
-0.006305849421198822,-0.0035393078337596887,-0.006873545550721054,-0.0037114251096313053
-0.006266310250476566,-0.003648667456828767,-0.006888915856790551,-0.0038076357546080225
-0.006227433438886156,-0.0037584801075897776,-0.006904948992208865,-0.0039033687493687397
-0.006189353519751525,-0.003868805784965851,-0.006921646089177488,-0.003998619993185772
-0.0061527187449763555,-0.003979698760156506,-0.0069390082572957645,-0.004093385415574635
-0.006118644134243253,-0.004091208100117346,-0.0069570365834330725,-0.004187660976548145
-0.006088261673795095,-0.004203382682634699,-0.006975732131600722,-0.004281442666870323
-0.0060627033498747524,-0.0043162713854948895,-0.006995095942824117,-0.004374726508310348
-0.006043101148725096,-0.004429923086484258,-0.007015129035014812,-0.004467508553897264
-0.006030583778631965,-0.0045443863724123935,-0.007035832402842432,-0.0045597848881728555
-0.006025359439559155,-0.004659628118682274,-0.00705720701760703,-0.004651551627447269
-0.006025458853769071,-0.004775421911009316,-0.007079253827111026,-0.0047428049200516605
-0.006028597939252704,-0.0048915133906577875,-0.007101973755531156,-0.004833540946593129
-0.006032492731601831,-0.005007648213052502,-0.007125367703290565,-0.00492375592020828
-0.006035356673497981,-0.005123631927341922,-0.0071494365469312385,-0.005013446086817587
-0.006037037403029789,-0.0052394668592187195,-0.0071741811389854845,-0.005102607725379535
-0.006037717665779994,-0.005355195685299513,-0.007199602307848357,-0.005191237148144008
-0.0060375802073313325,-0.005470861082200928,-0.0072257008576498485,-0.005279330700907215
-0.006036807773266546,-0.005586505726539596,-0.007252477568126518,-0.005366884763265375
-0.006035583109168373,-0.0057021722949321145,-0.00727993319449402,-0.00545389574886857
-0.006034088960619552,-0.005817903463995119,-0.007308068467318893,-0.0055403601056749074
-0.0060325080732028195,-0.005933741910345231,-0.007336884092390673,-0.005626274316205154
-0.0060310231803562715,-0.006049716055293385,-0.007366380750594051,-0.005711634897795833
-0.0060298169362554745,-0.006165761282330619,-0.007396559097780843,-0.005796438402853956
-0.006029071963277735,-0.006281775650360836,-0.0074274197646421874,-0.005880681419111105
-0.0060289708837149335,-0.006397657118015172,-0.007458963356580417,-0.0059643605698768715
-0.006029696319858953,-0.00651330364392474,-0.0074911904535812715,-0.0060474725142934185
-0.006031430894001672,-0.006628613186720678,-0.007524101610086029,-0.006130013947589639
-0.006034065289461363,-0.006743580710409133,-0.007557697354863356,-0.006211981601335049
-0.006034127336309223,-0.0068593185866396315,-0.007591978190881643,-0.006293372243693702
-0.006026440744186107,-0.006977510360011401,-0.007626944595180658,-0.006374182679678051
-0.006012216604932609,-0.007097787385037282,-0.007662597018744242,-0.006454409751403944
-0.005997449738686671,-0.007218243772395059,-0.007698935886371702,-0.006534050338343851
-0.0059882490990219766,-0.007336936956155966,-0.007735961596550545,-0.006613101357580533
-0.005990723639512203,-0.007451924370391269,-0.007773674521327857,-0.006691559764062513
-0.0060109823137310305,-0.007561263449172226,-0.007812075006182903,-0.006769422550856909
-0.006054897104655946,-0.007663074177684796,-0.00785116336989896,-0.006846686749404127
-0.006121079091664116,-0.007757393140141372,-0.007890939904435575,-0.00692334942977137
-0.006199702430263786,-0.007846483943858227,-0.007931404874800208,-0.006999407700907478
-0.006281662721155127,-0.007932432456963935,-0.007972558518920918,-0.0070748587108962
-0.006364779259286408,-0.008015570492353914,-0.008014401047517744,-0.007149699647210706
-0.006449358378883578,-0.008095599794046521,-0.008056932643975473,-0.007223927736967541
-0.006535709654138863,-0.008172221285244008,-0.008100153464215235,-0.007297540247180755
-0.006624142659244458,-0.008245135889148596,-0.008144063636566584,-0.007370534485015496
-0.00671496696839259,-0.00831404452896254,-0.008188663261639896,-0.007442907798042969
-0.006808462612815275,-0.00837868407221444,-0.00823395241219814,-0.007514657574493761
-0.00690461354507931,-0.008439151619398708,-0.008279931133028898,-0.007585781243512033
-0.007003233019730185,-0.00849575195586416,-0.008326599440816762,-0.007656276275409759
-0.007104132234218553,-0.008548792369785525,-0.008373957324015219,-0.007726140181920825
-0.007207122385995102,-0.008598580149337549,-0.008422004742718578,-0.007795370516454733
-0.0073120146725105094,-0.008645422582694977,-0.00847074162853425,-0.007863964874350869
-0.007418620291215449,-0.008689626958032548,-0.008520167884454692,-0.007931920893132932
-0.007526750439560614,-0.00873150056352501,-0.008570283384729621,-0.007999236252762287
-0.007636216314996654,-0.008771350687347095,-0.008621087974737908,-0.008065908675892412
-0.007746829114974255,-0.008809484617673547,-0.008672581470859676,-0.008131935928123222
-0.0078584000369441,-0.008846209642679112,-0.008724763660348522,-0.008197315818254407
-0.00797074027835686,-0.00888183305053853,-0.008777634301203499,-0.008262046198540124
-0.008083661036663225,-0.008916662129426543,-0.008831193122041031,-0.008326124964943064
-0.008196973509313848,-0.008951004167517892,-0.008885439821967253,-0.008389550057387878
-0.008310488893759417,-0.008985166452987317,-0.008940374070449918,-0.008452319460015846
-0.00842401838745061,-0.009019456274009558,-0.008995995507190387,-0.00851443120143875
-0.008537373414661644,-0.009054180506851436,-0.009052303741995914,-0.008575883354992934
-0.008650422030926223,-0.009089543186317753,-0.009109298354651567,-0.00863667403899322
-0.008763163122432638,-0.009125510760835715,-0.009166978894792288,-0.008696801416987478
-0.008875613993224852,-0.009162016232301076,-0.009225344881775253,-0.008756263698009942
-0.00898779194734683,-0.009198992602609578,-0.009284395804551232,-0.008815059136835534
