x_dense,y_spline
1388.6236236236236,874.3554201601728
1390.4574574574574,874.4976309835035
1392.2912912912914,874.7058933412436
1394.1251251251251,875.0477518852316
1395.9589589589589,875.3988470872033
1397.7927927927929,875.75118391546
1399.6266266266266,876.0953185975148
1401.4604604604604,876.5212309058713
1403.2942942942943,876.9927905372979
1405.128128128128,877.2803360348214
1406.9619619619618,877.7783800734619
1408.7957957957958,878.2173125162499
1410.6296296296296,878.7659379335512
1412.4634634634635,879.4867342863871
1414.2972972972973,879.8435560095846
1416.131131131131,880.1616331071834
1417.964964964965,880.866781080677
1419.7987987987988,881.4034806545822
1421.6326326326325,881.9267366670471
1423.4664664664665,882.3215222718935
1425.3003003003003,883.0182408157663
1427.1341341341342,883.2088151581324
1428.967967967968,883.8223961439501
1430.8018018018017,884.2347026555326
1432.6356356356357,884.6478279529155
1434.4694694694695,884.8559409930458
1436.3033033033032,885.092068583565
1438.1371371371372,885.4369201198833
1439.970970970971,885.7207035694049
1441.8048048048047,886.057224406911
1443.6386386386387,886.3812221235347
1445.4724724724724,886.6836818505323
1447.3063063063064,887.010547009558
1449.1401401401401,887.3568540611799
1450.973973973974,887.451816074178
1452.8078078078079,887.5137604547283
1454.6416416416416,887.4191750657617
1456.4754754754754,887.7216874686735
1458.3093093093094,887.8460018537772
1460.143143143143,888.0247491375212
1461.9769769769769,888.2642129701808
1463.8108108108108,888.449419721172
1465.6446446446446,888.6076089884286
1467.4784784784786,889.1335712904554
1469.3123123123123,889.2558106689077
1471.146146146146,889.6529670569691
1472.97997997998,890.1073343225695
1474.8138138138138,890.8680618351848
1476.6476476476475,891.227153351411
1478.4814814814815,892.0117109609428
1480.3153153153153,892.5282141454676
1482.149149149149,893.2004618675744
1483.982982982983,893.9192138543027
1485.8168168168168,894.7385658941089
1487.6506506506507,895.5819863202074
1489.4844844844845,896.4159356700515
1491.3183183183182,897.2148835073367
1493.1521521521522,898.0109580952347
1494.985985985986,898.6050366369712
1496.8198198198197,899.2083818389409
1498.6536536536537,899.5891657711028
1500.4874874874874,899.8157348522483
1502.3213213213212,900.2069338728624
1504.1551551551552,900.5249037321556
1505.988988988989,900.7810147057472
1507.822822822823,900.911009664718
1509.6566566566567,900.976017192956
1511.4904904904904,900.9978465747603
1513.3243243243244,900.9456505316664
1515.1581581581581,900.8552514704198
1516.9919919919919,901.0115444429073
1518.8258258258259,900.915922297598
1520.6596596596596,900.9242898302755
1522.4934934934934,900.9211287538113
1524.3273273273273,900.9987495083492
1526.161161161161,900.9466951802445
1527.994994994995,900.9306223404266
1529.8288288288288,900.8471187927656
1531.6626626626626,900.8968408931933
1533.4964964964965,900.924650222894
1535.3303303303303,900.9511704423346
1537.164164164164,900.9783759714569
1538.997997997998,901.014025719934
1540.8318318318318,901.0732245056889
1542.6656656656658,901.063376119454
1544.4994994994995,901.0402182098611
1546.3333333333333,901.1268210087145
1548.1671671671672,901.1665945932386
1550.001001001001,901.1776666399579
1551.8348348348347,901.1538537880797
1553.6686686686687,901.1038811862912
1555.5025025025025,901.0406985678608
1557.3363363363362,900.9769765041202
1559.1701701701702,900.9239845751122
1561.004004004004,900.9012786623849
